date,ticker,insider_name,transaction_type,shares,price,value,filing_date
2026-02-27,LRCX,Varadarajan Seshasayee,,230245.0,233.89,53852003.05,2026-03-02
2026-02-27,LRCX,Varadarajan Seshasayee,,232817.0,233.89,54453568.129999995,2026-03-02
2026-02-27,LRCX,Varadarajan Seshasayee,,235985.0,233.89,55194531.65,2026-03-02
2026-02-27,LRCX,Varadarajan Seshasayee,,262111.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Vahedi Vahid,,11065.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Vahedi Vahid,,280278.0,233.89,65554221.419999994,2026-03-02
2026-02-27,LRCX,Vahedi Vahid,,282201.0,233.89,66003991.88999999,2026-03-02
2026-02-27,LRCX,Vahedi Vahid,,285195.0,233.89,66704258.55,2026-03-02
2026-02-27,LRCX,Vahedi Vahid,,309870.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Harter Ava,,8685.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Harter Ava,,61904.0,233.89,14478726.559999999,2026-03-02
2026-02-27,LRCX,Harter Ava,,63892.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,18820.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,1028031.0,233.89,240446170.58999997,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,1033556.0,233.89,241738412.83999997,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,1035742.0,233.89,242249696.38,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,1038568.0,233.89,242910669.51999998,2026-03-02
2026-02-27,LRCX,Bettinger Douglas R,,1076704.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,76580.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,1075618.0,233.89,251576294.01999998,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,1095202.0,233.89,256156795.77999997,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,1103313.0,233.89,258053877.57,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,1113288.0,233.89,260386930.32,2026-03-02
2026-02-27,LRCX,ARCHER TIMOTHY,,1247912.0,0.0,0.0,2026-03-02
2026-02-27,LRCX,LORD PATRICK J,,98848.0,233.89,23119558.72,2026-03-02
2026-02-27,LRCX,LORD PATRICK J,,103317.0,233.89,24164813.13,2026-03-02
2026-02-27,LRCX,LORD PATRICK J,,105072.0,233.89,24575290.08,2026-03-02
2026-02-27,LRCX,LORD PATRICK J,,107397.0,233.89,25119084.33,2026-03-02
2026-03-02,LRCX,Harter Ava,,54705.0,232.5,12718912.5,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,0.0,0.0,0.0,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,0.0,0.0,0.0,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,0.0,0.0,0.0,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,1054012.0,230.22,242654642.64,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,1094341.0,30.033,32866343.253000002,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,1082631.0,54.057,58523783.967,2026-03-03
2026-03-02,LRCX,Bettinger Douglas R,,1044651.0,59.881,62554746.531,2026-03-03
2026-03-04,LRCX,Harter Ava,,53205.0,222.66,11846625.3,2026-03-05
2026-03-04,LRCX,Bettinger Douglas R,,13240.0,0.0,0.0,2026-03-05
2026-03-04,LRCX,Bettinger Douglas R,,0.0,0.0,0.0,2026-03-05
2026-03-04,LRCX,Bettinger Douglas R,,1081705.0,224.03,242334371.15,2026-03-05
2026-03-04,LRCX,Bettinger Douglas R,,1131762.0,98.153,111085835.58600001,2026-03-05
2026-03-04,LRCX,Bettinger Douglas R,,1105282.0,49.092,54260503.944,2026-03-05
2026-03-10,LRCX,TALWALKAR ABHIJIT Y,,105424.0,0.0,0.0,2026-03-11
2025-04-04,LUMN,Stansbury Christopher,,5210218.0,3.27,17037412.86,2025-04-08
2025-04-04,LUMN,Stansbury Christopher,,5243114.0,0.0,0.0,2025-03-04
2025-05-12,LUMN,HACKER MARK S.,,537677.0,0.0,0.0,2025-05-14
2025-05-14,LUMN,Linear Diankha,,243229.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Fowler James,,435450.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,MCMILLAN STEPHEN,,51394.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,GOLDBERG MICHELLE J,,51394.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Capossela Christopher C,,67002.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Chilton Kevin P.,,411519.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Jones Hal,,355506.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Allen Quincy L,,327567.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,Bejar Martha Helena,,395947.0,0.0,0.0,2025-05-16
2025-05-14,LUMN,GLENN T MICHAEL,,480931.0,0.0,0.0,2025-05-16
2025-08-05,LUMN,Johnson Kathleen E,,9616947.0,3.6931,35516346.9657,2025-08-07
2025-08-14,LUMN,Johnson Kathleen E,,3364677.0,0.0,0.0,2025-08-15
2025-08-14,LUMN,Johnson Kathleen E,,8530632.0,0.0,0.0,2025-08-15
2025-08-14,LUMN,Stansbury Christopher,,12000.0,4.2906,51487.200000000004,2025-08-15
2025-08-14,LUMN,Stansbury Christopher,,12000.0,4.2906,51487.200000000004,2025-08-15
2025-08-14,LUMN,Stansbury Christopher,,518000.0,4.2906,2222530.8000000003,2025-08-15
2025-08-15,LUMN,Stansbury Christopher,,23500.0,4.4387,104309.45,2025-08-15
2025-08-15,LUMN,Stansbury Christopher,,23500.0,4.4387,104309.45,2025-08-15
2025-08-15,LUMN,Stansbury Christopher,,535000.0,4.4387,2374704.5,2025-08-15
2025-09-23,LUMN,Holt Donald Leroy,,71490.0,0.0,0.0,2025-09-25
2025-11-07,LUMN,Johnson Kathleen E,,8483897.0,10.52,89250596.44,2025-11-12
2026-01-05,LUMN,Fowler James,,1048310.0,0.0,0.0,2026-01-07
2026-01-09,LUMN,Haynes-Gaspar Ashley,,1620048.0,7.91,12814579.68,2026-01-13
2026-02-04,LUMN,Sharritts Jeffery S.,,576282.0,0.0,0.0,2026-02-06
2026-02-05,LUMN,Johnson Kathleen E,,8562582.0,6.3535,54402364.737,2026-02-05
2026-02-20,LUMN,Linear Diankha,,198229.0,7.89,1564026.8099999998,2026-02-20
2026-03-01,LUMN,Holt Donald Leroy,,166557.0,7.11,1184220.27,2026-03-03
2026-03-01,LUMN,Holt Donald Leroy,,168637.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Stansbury Christopher,,5147850.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Stansbury Christopher,,5280852.0,7.11,37546857.72,2026-03-03
2026-03-01,LUMN,Stansbury Christopher,,6116931.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,HACKER MARK S.,,965127.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Fowler James,,1631197.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Sharritts Jeffery S.,,1210981.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Johnson Kathleen E,,8750989.0,0.0,0.0,2026-03-03
2026-03-01,LUMN,Johnson Kathleen E,,9003691.0,7.11,64016243.010000005,2026-03-03
2026-03-01,LUMN,Johnson Kathleen E,,10719262.0,0.0,0.0,2026-03-03
2025-03-26,MAG,"Lambeck, Alexis",,44591.0,14.98,667973.18,2025-03-31
2025-03-26,MAG,"Lambeck, Alexis",,10000.0,14.98,149800.0,2025-03-31
2025-03-26,MAG,"Lambeck, Alexis",,5000.0,22.95,114750.0,2025-03-31
2025-03-27,MAG,"Paspalas, George Nickolas",,225546.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Paspalas, George Nickolas",,173477.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Paspalas, George Nickolas",,201191.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Mallory, William James",,125732.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Mallory, William James",,70507.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Mallory, William James",,81974.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Turcotte, Marc Justin",,100019.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Turcotte, Marc Justin",,51491.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Turcotte, Marc Justin",,61980.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Neff, Jill",,78919.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Neff, Jill",,31730.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Neff, Jill",,36688.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Lambeck, Alexis",,54813.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Lambeck, Alexis",,20748.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Lambeck, Alexis",,26374.0,0.0,0.0,2025-04-01
2025-03-27,MAG,"Lambeck, Alexis",,0.0,23.27,0.0,2025-03-31
2025-03-27,MAG,"Armstrong, John Edwin Frederick",,6553.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Mathieu, Susan",,39398.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Lussenburg, Selma",,49214.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Leversage, Jill Diane",,134395.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Barnes, Peter Derek",,124339.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"BAKER, TIMOTHY CLIVE",,37626.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Peregoodoff, Thomas",,25677.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Armstrong, John Edwin Frederick",,7667.0,0.0,0.0,2025-03-31
2025-03-31,MAG,"Peniuk, Dale Canfield",,36860.0,22.44,827138.4,2025-03-31
2025-04-21,MAG,"Neff, Jill",,37101.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Paspalas, George Nickolas",,203476.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Mallory, William James",,82900.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Paspalas, George Nickolas",,40347.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Turcotte, Marc Justin",,62680.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Lambeck, Alexis",,26677.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Barnes, Peter Derek",,125763.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Leversage, Jill Diane",,135939.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Armstrong, John Edwin Frederick",,7755.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Lussenburg, Selma",,49778.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Mathieu, Susan",,39844.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"BAKER, TIMOTHY CLIVE",,38056.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Peregoodoff, Thomas",,25971.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Peniuk, Dale Canfield",,37280.0,0.0,0.0,2025-04-24
2025-04-21,MAG,"Di Trapani, Fausto",,111635.0,0.0,0.0,2025-04-24
2025-05-28,MAG,"Lambeck, Alexis",,26959.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Paspalas, George Nickolas",,205600.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Paspalas, George Nickolas",,40776.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Neff, Jill",,37485.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Mallory, William James",,83760.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Turcotte, Marc Justin",,63331.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Leversage, Jill Diane",,137376.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Armstrong, John Edwin Frederick",,7836.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Barnes, Peter Derek",,127089.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Lussenburg, Selma",,50302.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Mathieu, Susan",,40260.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"BAKER, TIMOTHY CLIVE",,38456.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Peregoodoff, Thomas",,26244.0,0.0,0.0,2025-06-02
2025-05-28,MAG,"Di Trapani, Fausto",,112806.0,0.0,0.0,2025-06-02
2025-06-30,MAG,"Armstrong, John Edwin Frederick",,9154.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"Leversage, Jill Diane",,138694.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"Lussenburg, Selma",,51620.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"Mathieu, Susan",,41578.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"BAKER, TIMOTHY CLIVE",,39774.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"Peregoodoff, Thomas",,27562.0,0.0,0.0,2025-07-04
2025-06-30,MAG,"Peniuk, Dale Canfield",,38989.0,28.44,1108847.1600000001,2025-07-04
2025-06-30,MAG,"Lambeck, Alexis",,24110.0,0.0,0.0,2025-07-03
2025-06-30,MAG,"Lambeck, Alexis",,2849.0,0.0,0.0,2025-07-03
2025-08-29,MAG,"Paspalas, George Nickolas",,,0.0,0.0,2025-09-04
2025-08-29,MAG,"Paspalas, George Nickolas",,231493.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Paspalas, George Nickolas",,103057.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Neff, Jill",,17714.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Neff, Jill",,28403.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Mallory, William James",,42595.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Mallory, William James",,35893.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Mallory, William James",,62843.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Mallory, William James",,56810.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Neff, Jill",,23982.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Neff, Jill",,41906.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Turcotte, Marc Justin",,36991.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Turcotte, Marc Justin",,24675.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Turcotte, Marc Justin",,51573.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Turcotte, Marc Justin",,36433.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Lambeck, Alexis",,23284.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Lambeck, Alexis",,16298.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Di Trapani, Fausto",,65059.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Di Trapani, Fausto",,100382.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Di Trapani, Fausto",,94612.0,0.0,0.0,2025-09-04
2025-08-29,MAG,"Di Trapani, Fausto",,118576.0,0.0,0.0,2025-09-04
2025-04-01,MCHP,Krawczyk Joseph R II,,99.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Krawczyk Joseph R II,,165.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Krawczyk Joseph R II,,164.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Krawczyk Joseph R II,,2320.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Krawczyk Joseph R II,,368.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Krawczyk Joseph R II,,2319.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bunker Mathew B,,92.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bunker Mathew B,,91.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bunker Mathew B,,3093.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bunker Mathew B,,353.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bunker Mathew B,,3093.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bjornholt James Eric,,4060.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bjornholt James Eric,,403.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,Bjornholt James Eric,,4059.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,SIMONCIC RICHARD J,,6444.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,SIMONCIC RICHARD J,,429.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,SIMONCIC RICHARD J,,6443.0,0.0,0.0,2025-04-03
2025-04-01,MCHP,SANGHI STEVE,,1169.0,0.0,0.0,2025-04-03
2025-05-15,MCHP,Krawczyk Joseph R II,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,1696.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,15269.0,60.8,928355.2,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,15472.0,60.8,940697.6,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,14999.0,60.8,911939.2,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,15144.0,60.8,920755.2,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,14806.0,60.8,900204.7999999999,2025-05-19
2025-05-15,MCHP,Krawczyk Joseph R II,,15085.0,60.8,917168.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,4350.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,27732.0,60.8,1686105.5999999999,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,27975.0,60.8,1700880.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,27105.0,60.8,1647984.0,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,27297.0,60.8,1659657.5999999999,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,26608.0,60.8,1617766.4,2025-05-19
2025-05-15,MCHP,Bunker Mathew B,,26832.0,60.8,1631385.5999999999,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,3890.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,3880.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,36328.0,60.8,2208742.4,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,36909.0,60.8,2244067.1999999997,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,35555.0,60.8,2161744.0,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,35888.0,60.8,2181990.4,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,35112.0,60.8,2134809.6,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,35748.0,60.8,2173478.4,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,34266.0,60.8,2083372.7999999998,2025-05-19
2025-05-15,MCHP,Bjornholt James Eric,,34812.0,60.8,2116569.6,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,3510.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,3510.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,149493.0,60.8,9089174.4,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,149828.0,60.8,9109542.4,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,148606.0,60.8,9035244.799999999,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,148798.0,60.8,9046918.4,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,148096.0,60.8,9004236.799999999,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,148462.0,60.8,9026489.6,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,147124.0,60.8,8945139.2,2025-05-19
2025-05-15,MCHP,SIMONCIC RICHARD J,,147439.0,60.8,8964291.2,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,0.0,0.0,0.0,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,10161135.0,60.8,617797008.0,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,10163171.0,60.8,617920796.8,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,10158249.0,60.8,617621539.1999999,2025-05-19
2025-05-15,MCHP,SANGHI STEVE,,10159997.0,60.8,617727817.6,2025-05-19
2025-05-20,MCHP,Johnson Karlton D,,3468.0,60.69,210472.91999999998,2025-05-22
2025-05-23,MCHP,Bjornholt James Eric,,34313.0,55.78,1913979.1400000001,2025-05-27
2025-07-01,MCHP,Krawczyk Joseph R II,,1569.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Krawczyk Joseph R II,,67.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Krawczyk Joseph R II,,111.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Krawczyk Joseph R II,,111.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Krawczyk Joseph R II,,1570.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bunker Mathew B,,62.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bunker Mathew B,,2092.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bunker Mathew B,,62.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bunker Mathew B,,2093.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bjornholt James Eric,,2746.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,Bjornholt James Eric,,2747.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,SIMONCIC RICHARD J,,4359.0,0.0,0.0,2025-07-03
2025-07-01,MCHP,SIMONCIC RICHARD J,,4360.0,0.0,0.0,2025-07-03
2025-07-11,MCHP,SANGHI STEVE,,129790.0,0.0,0.0,2025-07-16
2025-07-11,MCHP,SANGHI STEVE,,142451.0,0.0,0.0,2025-07-16
2025-08-08,MCHP,Krawczyk Joseph R II,,485.0,0.0,0.0,2025-08-12
2025-08-08,MCHP,Bunker Mathew B,,464.0,0.0,0.0,2025-08-12
2025-08-08,MCHP,Bjornholt James Eric,,638.0,0.0,0.0,2025-08-12
2025-08-08,MCHP,SIMONCIC RICHARD J,,849.0,0.0,0.0,2025-08-12
2025-08-08,MCHP,SANGHI STEVE,,7886.0,0.0,0.0,2025-08-12
2025-08-15,MCHP,Krawczyk Joseph R II,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,1358.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,16205.0,65.71,1064830.5499999998,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,16472.0,65.71,1082375.1199999999,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,15849.0,65.71,1041437.7899999999,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,15994.0,65.71,1050965.74,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,15656.0,65.71,1028755.7599999999,2025-08-19
2025-08-15,MCHP,Krawczyk Joseph R II,,15947.0,65.71,1047877.3699999999,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,3480.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,29613.0,65.71,1945870.2299999997,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,29856.0,65.71,1961837.7599999998,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,28986.0,65.71,1904670.0599999998,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,29229.0,65.71,1920637.5899999999,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,28358.0,65.71,1863404.18,2025-08-19
2025-08-15,MCHP,Bunker Mathew B,,28600.0,65.71,1879305.9999999998,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,3112.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,3104.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,37366.0,65.71,2455319.86,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,37947.0,65.71,2493497.3699999996,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,36593.0,65.71,2404526.03,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,36926.0,65.71,2426407.46,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,36150.0,65.71,2375416.5,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,36840.0,65.71,2420756.4,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,35230.0,65.71,2314963.3,2025-08-19
2025-08-15,MCHP,Bjornholt James Eric,,35919.0,65.71,2360237.4899999998,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,2808.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,2808.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,153001.0,65.71,10053695.709999999,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,153336.0,65.71,10075708.559999999,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,152114.0,65.71,9995410.94,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,152306.0,65.71,10008027.26,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,151604.0,65.71,9961898.84,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,152003.0,65.71,9988117.129999999,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,150547.0,65.71,9892443.37,2025-08-19
2025-08-15,MCHP,Simoncic Richard J,,150945.0,65.71,9918595.95,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,0.0,0.0,0.0,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,10167400.0,65.71,668099853.9999999,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,10169611.0,65.71,668245138.81,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,10164265.0,65.71,667893853.15,2025-08-19
2025-08-15,MCHP,Sanghi Steve,,10166473.0,65.71,668038940.8299999,2025-08-19
2025-08-18,MCHP,CHAPMAN MATTHEW W,,0.0,0.0,0.0,2025-08-20
